parkplatz_id,latitude,longitude,nearest_station_id,nearest_station_dist_km,station_id,road_class,road_number,road_suffix,station_lat,station_lon
DE-NW-000307,51.577812,6.413705,5230,8.522067984667924,5230,B,58,,51.59277644632708,6.534676594678127
DE-NW-000176,51.388653,6.31657,5018,0.505346702675123,5018,A,40,,51.38934641006279,6.309372464475755
DE-BY-000390,48.276585,11.643071,9062,0.08937816985155085,9062,A,9,,48.27587697334119,11.642499271705464
DE-HE-500022,50.00217,8.597612,6825,1.209637950347959,6825,A,5,,50.012829289460555,8.594230947075228
DE-NI-301603,52.90814,8.36355,3455,7.911273736407897,3455,A,1,,52.921227813114754,8.479525393511027
DE-BY-000120,48.675632,13.236154,9628,1.1411683509981274,9628,A,3,,48.67309516472979,13.251213383853676
DE-BY-000203,50.0489,10.0591,9529,1.204187794350788,9529,A,7,,50.039471802893395,10.067396482732006
DE-BY-000395,48.437904,11.953787,9310,10.604203414210321,9310,B,11,,48.50022972815409,12.06265369865552
DE-SN-000050,51.198475,14.329136,4116,11.429184777028999,4116,A,4,,51.18316973750306,14.166961982633387
DE-SN-000022,50.892612,12.939849,4106,11.165388845596844,4106,A,4,,50.95224840019462,13.068003317888442
DE-BW-008055,48.907948,8.773517,8079,0.78710615121946,8079,A,8,,48.90198063823783,8.77930958858619
DE-NI-372103,52.26202,9.314116,3376,11.539099175690641,3376,B,65,,52.33064423554653,9.44139953956403
DE-NW-000322,50.898346,7.082711,5089,0.6329097893007595,5089,A,59,,50.894442125196896,7.0892782736216144
DE-BY-000243,48.267616,10.115207,9230,5.641183034484011,9230,A,7,,48.315969272741434,10.092130824131718
DE-RP-000058,49.527317,8.070841,7455,0.21039202169753263,7455,A,6,,49.526882723725386,8.073678189090339
DE-SH-007208,54.363785,9.671262,1263,1.6022319967814393,1263,A,7,,54.35341601073917,9.688432541595324
DE-HH-000004,53.483807,10.026519,2242,1.2550094021032587,2242,A,1,,53.4941445176257,10.034132948476413
DE-BW-006515,49.29305,8.60068,8018,2.6484078747656072,8018,A,5,,49.270770918837314,8.61358993802834
DE-BW-005600,48.3355,7.78941,8054,12.90499789659895,8054,A,5,,48.430225649581246,7.890373376651844
DE-NI-312402,52.810658,9.67946,3304,22.207110966536877,3304,A,7,,52.6138168603197,9.735165377861538
DE-HE-400002,51.008945,10.174503,6880,1.8693160886262377,6880,A,4,,51.007433578548635,10.20111268204125
DE-NW-000044,51.15797,7.228907,5011,5.41018140792293,5011,A,1,,51.124033528166414,7.1733359232813685
DE-NW-000163,50.951267,7.320095,5068,4.174969719343637,5068,A,4,,50.97107101210884,7.370740229957239
DE-SN-000015,51.0028,13.745157,4243,1.5288469192827046,4243,B,170,,51.00148558855348,13.723408314135071
DE-MV-001322,53.601795,12.366184,1606,15.720141273936113,1606,A,19,,53.46077816532446,12.38309060297132
DE-BB-364406,52.38435,13.151446,3615,3.1073862754902026,3615,A,115,,52.401999430512205,13.18695103946094
DE-HE-480001,50.619522,8.67227,6976,1.4696284500822168,6976,A,480,,50.609322329409494,8.659023818412818
DE-BY-000396,48.437546,11.951679,9310,10.74810874139971,9310,B,11,,48.50022972815409,12.06265369865552
DE-NI-330901,52.63525,7.19042,3359,12.768251046994703,3359,B,402,,52.72207572291896,7.066477858535163
DE-NI-363102,52.304817,10.842321,3421,2.501820964376172,3421,A,2,,52.29444897303258,10.874973633724316
DE-NW-000162,50.952263,7.318386,5068,4.2211365027304275,5068,A,4,,50.97107101210884,7.370740229957239
DE-NI-005299,52.189213,10.397547,3428,9.744491213469775,3428,A,39,,52.23602562787151,10.518453304277863
DE-RP-000074,50.231678,6.185787,7950,0.4221748605219779,7950,A,60,,50.2349445041559,6.182761690284347
DE-BY-000363,49.35692,11.204489,9005,0.4840914150711415,9005,A,73,,49.36026360298669,11.200208309068357
DE-BW-081140,48.205963,8.621874,8032,6.226433701124109,8032,A,81,,48.1605303599669,8.572782227538628
DE-RP-000065,49.424057,7.612108,7120,0.07058106576198747,7120,A,6,,49.424049122061724,7.611132220576947
DE-NW-000018,52.031918,7.603592,5506,5.619884675248569,5506,B,481,,52.013080563931524,7.679806990193082
DE-BY-000039,49.780624,10.245248,9027,1.2100699815706517,9027,A,3,,49.78140655770059,10.262057744297278
DE-NI-322301,52.796635,9.652737,3304,21.073426855876676,3304,A,7,,52.6138168603197,9.735165377861538
DE-NI-342406,52.575752,9.774285,3304,4.989699266812998,3304,A,7,,52.6138168603197,9.735165377861538
DE-ST-014041,51.65618822272626,11.821315272755903,3832,12.66326795922216,3832,A,14,,51.72704970465397,11.677497125397766
DE-SN-001098,51.261868,12.707022,4102,1.019231821152061,4102,A,14,,51.264810665766746,12.693148919736014
DE-BY-000035,49.76078,10.05555,9512,0.27095685201294717,9512,A,3,,49.762282839869016,10.05851941744016
DE-BY-000089,49.2094,11.65255,9051,17.184211091849928,9051,A,3,,49.31516976310639,11.479893212592632
DE-HE-700006,51.18079,9.474417,6804,2.5345438703121883,6804,A,7,,51.158453238566,9.481659186996097
DE-BY-000218,49.8158,10.0439,9037,3.7869761207891948,9037,A,7,,49.78839444197105,10.075226797041873
DE-NW-000062,51.92929,8.531934,5129,1.5394703047270535,5129,A,33,,51.9431341071631,8.532153724009001
DE-NW-000296,51.220135,6.404328,5081,6.928533415806523,5081,A,44,,51.25077205308399,6.490984445570358
DE-BY-000386,48.388462,11.598424,9059,2.1467664392952455,9059,A,9,,48.406883465845205,11.589721906297903
DE-ST-001212,52.235077,11.967644,3940,5.768819499995808,3940,A,2,,52.231544268060105,11.883131046960216
DE-NW-000246,51.288876,7.571947,5105,0.61906542046108,5105,A,45,,51.28626000590386,7.579805020297818
DE-BW-081085,49.120674,9.299914,8043,1.310656396382334,8043,A,81,,49.13235751387403,9.302295578029828
DE-NI-291501,53.041195,8.220865,3450,5.740076729638843,3450,A,29,,52.99122050901764,8.199361438903175
DE-BW-005065,48.7386,8.114483,8035,4.766370464635704,8035,A,5,,48.70382334044915,8.076497886371497
DE-NW-000072,51.791523,8.074788,5102,6.903249457015239,5102,A,2,,51.817594379158976,8.16590641597111
DE-NW-007388,50.96317,7.846078,5128,4.689955738743375,5128,A,4,,50.99524346168418,7.889582857447589
DE-HE-500006,50.75704,9.351708,6811,4.7849027233755255,6811,A,5,,50.742955128456394,9.28744233801068
DE-BW-005155,47.78878,7.537546,8052,1.5059649018587895,8052,A,5,,47.77577429145014,7.531922910755296
DE-RP-000102,50.364464,7.428537,7142,3.4106362250735285,7142,A,61,,50.3628855697882,7.476555988112148
DE-NW-000035,51.467766,7.596171,5101,2.9831210429317245,5101,A,1,,51.48714712487214,7.625954817199818
DE-BY-000440,48.961082,12.093083,9080,3.5771117611481484,9080,A,3,,48.99107416411781,12.075357735950128
DE-BY-000403,48.689987,12.656263,9019,0.6016382352988316,9019,A,92,,48.68853539991652,12.648367283677398
DE-SH-001201,53.62947,10.248005,1172,8.229119544011484,1172,A,24,,53.557761697090505,10.217174195079965
DE-NI-362501,52.333527,9.865505,3440,0.9930154036556111,3440,A,7,,52.324669540706005,9.86364125705658
DE-BW-007515,48.741116,10.197063,8468,14.130258988619081,8468,B,29,,48.834967291205736,10.067024017307626
DE-BW-005045,49.10357,8.54128,8020,0.44323329203235706,8020,A,5,,49.10694190200624,8.544527176145632
DE-RP-000068,49.398003,7.461986,7118,2.1054933553045814,7118,A,6,,49.388183502417164,7.437111412664654
DE-NW-000151,50.81834,6.214148,5651,0.6093439729631245,5651,A,4,,50.81414194640601,6.208573139859372
DE-RP-000120,49.963196,7.766155,7233,1.0484730551434618,7233,A,61,,49.96921578203592,7.754872322881477
DE-BB-374302,52.200752,12.884645,3628,10.992954188160597,3628,A,9,,52.138639081987364,12.759241100424472
DE-BY-000447,48.03682,11.432202,9151,1.656729404848534,9151,A,95,,48.02372557389852,11.421572850736224
DE-BB-364503,52.30297,13.019507,3604,0.36103125624598786,3604,A,10,,52.300694618400826,13.023294634530076
DE-NI-321503,52.70949,8.17348,3362,11.834951941007096,3362,B,69,,52.8105463871402,8.228679245187971
DE-NW-000127,52.260387,7.848374,5112,2.2543034025129645,5112,A,30,,52.25453681804757,7.816662619398156
DE-NI-271202,53.272995,7.801532,3400,13.323129830753915,3400,B,72,,53.202823484197076,7.639258473883663
DE-HE-700036,50.41894,9.736949,6878,6.566830137628061,6878,A,7,,50.475770621447985,9.711725337736762
DE-NI-262301,53.299282,9.535047,3347,18.489913046970067,3347,B,75,,53.3253417183156,9.809928857798818
DE-NW-007351,50.86035,7.212413,5005,5.043651436545127,5005,A,3,,50.814992212327404,7.2128387189069185
DE-NI-361002,52.34182,7.39794,3372,3.1176192988674543,3372,B,70,,52.36475573612336,7.4243417897525905
DE-TH-001121,50.889996,11.948707,4358,4.637290722931178,4358,A,4,,50.89271577992197,11.882733966378977
DE-BY-000415,47.611,12.201877,9191,0.7413183051102246,9191,A,93,,47.606024794899916,12.195294635249448
DE-NI-462301,51.349358,9.606644,3431,0.10800736157838633,3431,A,7,,51.3502676203777,9.60609849817421
DE-NI-005229,52.954494,8.554095,3455,6.217378685756583,3455,A,1,,52.921227813114754,8.479525393511027
DE-BY-000147,49.257,10.6622,9524,1.9078798391785392,9524,A,6,,49.25061447747948,10.6378009884192
DE-HE-440010,51.38207,9.248164,6866,5.422848454598831,6866,A,44,,51.40351134000253,9.177965126839897
DE-BW-006065,49.16241,9.369988,8091,3.045516596210103,8091,A,6,,49.17711612895385,9.405327908646758
DE-HE-700018,50.74838,9.629496,6875,1.1918705792545061,6875,A,7,,50.75551764685552,9.616856764214107
DE-BW-005080,48.49915,7.903177,8039,3.9808288431638044,8039,A,5,,48.53039195675032,7.929567351663803
DE-SN-000017,51.039253,13.325475,4103,9.120619563740544,4103,A,14,,51.09229549609594,13.225917210431634
DE-NI-351403,52.41399,8.032026,3416,10.318900152040134,3416,B,68,,52.32121454714874,8.035519389366266
DE-NW-000312,51.475384,6.586323,5636,1.1495944945535086,5636,A,57,,51.48458341137653,6.578747956469489
DE-RP-000079,50.12435,6.428839,7110,2.444946603296987,7110,A,60,,50.10425267964308,6.442749083809214
DE-BY-000362,49.42193,11.206846,9060,0.20411666288107974,9060,A,9,,49.42080046033179,11.204621532619829
DE-RP-000084,49.968914,6.836991,7164,10.237186431323176,7164,A,1,,49.876848944329254,6.836847155693125
DE-RP-000012,49.784966,6.819342,7705,7.283064436938574,7705,B,53,,49.84417958145379,6.862728236494716
DE-SH-001107,54.240406,10.891838,1124,6.639358590328227,1124,A,1,,54.29984258926934,10.88208029567259
DE-BW-007020,48.58463,10.17665,8061,11.747931652213524,8061,A,7,,48.49816485221331,10.084949900047489
DE-TH-001159,50.86056,12.30728,4127,5.203833713259519,4127,A,4,,50.83604727609036,12.370421238190218
DE-NI-462402,51.396626,9.669324,3391,3.756835389429998,3391,B,496,,51.37369553662436,9.629564743507679
DE-SH-001105,54.06875,10.756699,1105,4.207243350404093,1105,A,1,,54.10379261823904,10.781026426528346
DE-BW-006545,49.222225,8.975475,8158,5.942936423231415,8158,A,6,,49.23727345223976,8.896942693917012
DE-RP-000034,50.427113,7.623173,7130,3.300634083262571,7130,A,48,,50.44392794054742,7.661577009759677
DE-NW-000069,51.826424,8.199931,5102,2.5362654546690813,5102,A,2,,51.817594379158976,8.16590641597111
DE-BY-000460,48.033436,10.419042,9550,3.167879989180356,9550,A,96,,48.03758192324348,10.37688950112734
DE-SH-001102,53.693592,10.323388,4701,2.719430366906007,4701,B,404,,53.707106276055825,10.357818790218044
DE-NI-262602,53.347797,10.039049,3444,5.969939757977495,3444,A,1,,53.37916596067605,9.966032497404068
DE-MV-200012,53.993443,11.944389,1608,2.2390555017933735,1608,A,20,,53.98015238203858,11.918661388752302
DE-TH-009011,50.960533,11.849936,4320,4.074425467113437,4320,A,9,,50.924508449613334,11.839304177699802
DE-HE-450014,50.625595,8.3487,6838,0.584193866046156,6838,A,45,,50.623624191104135,8.356376749667294
DE-HB-000005,53.091087,8.894621,2401,6.394091738839716,2401,A,1,,53.035071532662094,8.872994143002607
DE-BY-000201,50.07775,10.01065,9152,2.4146048728613416,9152,A,7,,50.06845069813166,10.041224622147013
DE-NI-352301,52.421417,9.565118,3332,2.83131055222395,3332,B,441,,52.39738967806609,9.551302124617886
DE-BW-005020,49.350273,8.630576,8017,5.512535835213812,8017,A,6,,49.32650205198995,8.56380905718587
DE-RP-000069,49.383896,7.42682,7118,0.8844250022926881,7118,A,6,,49.388183502417164,7.437111412664654
DE-BW-008560,48.74149,9.034285,8073,0.7270942132153221,8073,A,8,,48.7362955744444,9.040307526759792
DE-SN-000029,51.060802,13.572002,4118,2.976920517305625,4118,A,17,,51.046311491120214,13.607814493799355
DE-BW-006550,49.19694,9.099957,8644,6.22904379664848,8644,B,293,,49.14645307130037,9.062829811996187
DE-BY-000323,48.17021,11.448154,9140,0.44765391139099564,9140,A,8,,48.17337285263429,11.444419197618554
DE-NI-292102,53.000374,9.181362,3303,7.63192316236482,3303,A,27,,52.94861887432752,9.256224986768574
DE-MV-200004,53.8264,11.252021,1601,6.139775323877466,1601,A,20,,53.822667991736004,11.15868927959518
DE-BY-000034,49.74953,10.03959,9512,1.964693875200234,9512,A,3,,49.762282839869016,10.05851941744016
DE-NW-000288,51.43057,8.043287,5149,6.654715911769657,5149,A,46,,51.38964710757658,8.113298812740984
DE-NW-000204,50.93113,6.339803,5017,4.442344385676669,5017,A,44,,50.96744655599071,6.366229345944975
DE-NI-291602,53.05813,8.39169,3315,6.443390658237922,3315,A,28,,53.05716030548007,8.488091886135022
DE-BY-000476,48.070816,11.724422,9244,1.2665511670273242,9244,A,99,,48.07969138121752,11.735106916676273
DE-NW-000184,51.5582,7.275106,5166,1.7155584492914435,5166,A,42,,51.558387928279345,7.250292145199291
DE-NW-000026,51.77376,7.639067,5370,2.5383610869297106,5370,B,54,,51.7725335250017,7.675905862055262
DE-BY-000038,49.779613,10.245889,9027,1.177931476825491,9027,A,3,,49.78140655770059,10.262057744297278
DE-NW-000285,51.129673,6.603633,5016,3.1110511152677884,5016,A,46,,51.15151000922739,6.631510857734999
DE-HE-500015,50.520824,8.75734,6816,3.980424905630882,6816,A,5,,50.488212906292446,8.73412947204625
DE-SN-000024,50.694378,12.725894,4108,10.73876227089523,4108,A,72,,50.77209282431397,12.816480461005408
DE-BW-005105,48.20092,7.74529,8047,10.603194424066938,8047,A,5,,48.11023836418523,7.789497606039335
DE-BW-006570,49.204185,9.471505,8091,5.6734075202546,8091,A,6,,49.17711612895385,9.405327908646758
DE-SN-000055,50.96108,13.072561,4106,1.0326146514989631,4106,A,4,,50.95224840019462,13.068003317888442
DE-BW-005090,48.40296,7.855462,8054,3.9787203284633743,8054,A,5,,48.430225649581246,7.890373376651844
DE-NW-000201,50.78495,6.174625,5020,1.2117934395192655,5020,A,44,,50.774163395131815,6.177081947269476
DE-NI-291703,53.03499,8.60108,3452,6.352459326077089,3452,A,28,,53.018466630420306,8.692006853161208
DE-NI-282602,53.148067,10.023583,3301,0.48856343201961455,3301,A,7,,53.14945813791426,10.030532195652944
DE-BB-365201,52.320312,14.386821,3630,9.60152123899138,3630,A,12,,52.317082329394644,14.527983165663887
DE-RP-000075,50.228947,6.187944,7950,0.761986185968369,7950,A,60,,50.2349445041559,6.182761690284347
DE-HE-300009,50.043343,8.411411,6834,1.6873464364749258,6834,A,66,,50.05547756715039,8.425600810078773
DE-RP-000059,49.515022,8.028047,7455,3.5480868561135055,7455,A,6,,49.526882723725386,8.073678189090339
DE-BY-000099,49.00882,11.99282,9074,3.105083346347205,9074,A,3,,48.99562303972772,12.030332738555504
DE-BY-000231,49.24645,10.220923,9535,2.783688969986622,9535,A,7,,49.26937541354303,10.236332168086195
DE-BW-081540,49.477036,9.564807,8375,14.234894761619424,8375,B,290,,49.5236091393799,9.74841806468022
DE-BY-000216,49.8397,10.02645,9302,4.576371033768891,9302,B,19,,49.813602875835414,9.977118070935212
DE-BY-000119,48.720222,13.154813,9628,8.804474249681105,9628,A,3,,48.67309516472979,13.251213383853676
DE-TH-038012,51.409966,10.175304,4442,10.763278213905426,4442,B,247,,51.45207533762885,10.315100460872596
DE-BY-000228,49.35841,10.218061,9534,9.823065540749695,9534,A,7,,49.443621912799635,10.253869946294254
DE-BY-000308,47.80322,12.177753,9023,2.978035360359982,9023,A,8,,47.805986539876486,12.138091915754222
DE-SN-000026,51.41197,12.359061,4162,1.0145859043667043,4162,A,14,,51.40887700641284,12.372823444681892
DE-TH-071081,50.6002,10.53298,4346,7.460268772545739,4346,A,71,,50.60916622787632,10.637743374622604
DE-BY-000032,49.751896,9.962953,9513,1.249735621798099,9513,A,3,,49.74161663191725,9.969986024232774
DE-NI-291601,53.05821,8.41201,3315,5.085848251670367,3315,A,28,,53.05716030548007,8.488091886135022
DE-NW-000257,51.12277,7.668707,5304,2.166130848925319,5304,B,54,,51.10330629328071,7.667420512783324
DE-SH-021103,53.959404,10.263251,1166,2.7293401783759763,1166,A,21,,53.93627546105803,10.277216597003147
DE-BY-000376,48.83674,11.4726,9090,3.5313370792909864,9090,A,9,,48.80529842552943,11.465807693302713
DE-BY-000355,49.74905,11.510168,9029,1.6429533621171553,9029,A,9,,49.734563287309,11.514665676670335
DE-RP-000110,50.266754,7.510221,7966,1.6041769825830923,7966,A,61,,50.25317629275708,7.517848010458432
DE-NW-000177,51.38925,6.320275,5018,0.756587325782836,5018,A,40,,51.38934641006279,6.309372464475755
DE-RP-000022,50.54803,7.585202,7781,1.341859414372045,7781,A,3,,50.537435000441725,7.594292387223822
DE-RP-000038,50.372505,7.512789,7132,1.8758003246110728,7132,A,48,,50.363282925662126,7.490643591649065
DE-BB-334301,52.631134,12.985801,3612,9.4552633184706,3612,A,24,,52.71613765751563,12.989491581639587
DE-BY-008641,48.41237,10.465692,9012,6.443037460136807,9012,A,8,,48.426944290391894,10.381191065906886
DE-SH-007210,54.504723,9.503231,1171,0.11362842536769889,1171,A,7,,54.50569303833386,9.503784467198217
DE-RP-000132,49.690407,8.23776,7448,1.9387645675438758,7448,A,61,,49.69930500887857,8.214579795067467
DE-NI-272102,53.20173,9.296064,3302,1.5944113934175497,3302,A,1,,53.19071830767813,9.280733746241632
DE-NI-281501,53.1836,8.260259,3453,2.940983267355907,3453,A,293,,53.169951558935324,8.222459107867603
DE-BW-005030,49.257236,8.601702,8018,1.7347037026897276,8018,A,5,,49.270770918837314,8.61358993802834
DE-NW-000143,51.6295,8.72475,5351,10.430777795021017,5351,B,68,,51.63634730070144,8.875477058537117
DE-RP-000136,49.59439,8.289951,7224,1.0595612870215116,7224,A,61,,49.603863407318705,8.288367335327365
DE-BY-000368,49.130344,11.270374,9061,9.847282375098784,9061,A,9,,49.05120448568777,11.331064246168886
DE-BY-000370,49.044758,11.339201,9061,0.9303152269066409,9061,A,9,,49.05120448568777,11.331064246168886
DE-SH-021102,53.89084,10.292442,1164,4.373569588977767,1164,B,206,,53.92482741699094,10.326047113618598
DE-NW-000066,51.86532,8.370255,5176,1.7724499019088609,5176,A,2,,51.860283137506705,8.345765702320016
DE-NW-000134,51.89099,7.021255,5117,3.788738301732756,5117,A,31,,51.92410210437271,7.0342780627540975
DE-BY-000342,50.40632,11.773473,4327,4.32635705328829,4327,A,9,,50.44024782336911,11.80336610985118
DE-BB-304202,52.87668,12.759922,3613,15.541813785215828,3613,A,24,,52.98644625350798,12.61636970609646
DE-SH-024102,53.551304,10.628568,1184,6.097142282527847,1184,B,207,,53.54449420220034,10.536994675351655
DE-BW-005145,47.8731,7.5688,8051,6.737210468129229,8051,B,378,,47.814126149657326,7.548094047900497
DE-TH-004111,50.937992,11.354976,4302,3.6271985784815093,4302,A,4,,50.94324565113884,11.303884125924903
DE-NI-462403,51.3958,9.780185,3392,1.876375334680695,3392,B,80,,51.396290323924646,9.753150869978457
DE-NI-360803,52.31333,7.04368,3357,1.1558769597627134,3357,A,30,,52.319389772947154,7.0574965315707034
DE-BY-000118,48.740826,13.111908,9628,12.696907009821635,9628,A,3,,48.67309516472979,13.251213383853676
DE-MV-200008,53.870964,11.642089,1711,2.1913745554357735,1711,B,192,,53.85287306550921,11.628834149907494
DE-BY-000141,49.2521,10.4813,9523,0.9660124866652882,9523,A,6,,49.249317047091594,10.468692207234172
DE-ST-009041,51.60689301556439,12.183498171454673,3896,8.975461222015657,3896,B,183,,51.66189740514189,12.088318737293667
DE-RP-000032,50.447464,7.679317,7130,1.3162684601742205,7130,A,48,,50.44392794054742,7.661577009759677
DE-BY-000270,49.975353,10.609853,9546,1.4502878042422334,9546,A,70,,49.978068664477576,10.629689579477171
DE-NI-362901,52.31011,10.653812,3429,4.643902721158484,3429,A,2,,52.311758668594145,10.58555448267248
DE-NW-000121,51.158203,6.961662,5657,0.872167247336336,5657,A,3,,51.151052282878105,6.96680084485505
DE-BY-000377,48.681293,11.501833,9554,5.536836338983469,9554,A,9,,48.72773130141623,11.474603544811005
DE-BB-364102,52.339924,12.642375,3592,1.776026418635436,3592,A,2,,52.34620401045756,12.618336715041085
DE-BY-000031,49.774693,9.715447,9511,0.11304862269417072,9511,A,3,,49.7737567605741,9.714833307577752
DE-NI-311501,52.883163,8.277545,3362,8.715985516728326,3362,B,69,,52.8105463871402,8.228679245187971
DE-ST-002031,52.18538614259918,11.45193349694718,3836,1.5920350791823927,3836,A,2,,52.17854897416841,11.47244949242869
DE-ST-038051,51.34684226961786,11.9212712337359,3911,0.40404502788065827,3911,A,38,,51.34375785375997,11.924346517354126
DE-MV-200022,54.078854,13.153671,1726,2.8804225548910543,1726,B,194,,54.06424840548625,13.117210561805656
DE-BB-365101,52.33643,14.22035,3608,10.086461817158844,3608,A,12,,52.334654982384365,14.071926277660243
DE-NI-422602,51.78121,10.03485,4602,5.473151118975355,4602,A,7,,51.81073275166266,10.098531012299214
DE-BW-006040,49.241417,8.878465,8157,0.2327617949223784,8157,A,6,,49.24316720267447,8.880223868301872
DE-SN-001101,51.20747,14.683847,4123,7.316238742690343,4123,A,4,,51.20775627384156,14.788868199107878
DE-BW-005545,49.10376,8.54256,8020,0.381693406706011,8020,A,5,,49.10694190200624,8.544527176145632
DE-BW-081560,49.323383,9.414438,8084,12.87016927106903,8084,A,81,,49.216251681459475,9.347291569962207
DE-NW-000106,50.674324,7.295586,5006,0.05731724371843366,5006,A,3,,50.67457054209424,7.296300319711144
DE-HE-700019,50.713924,9.661454,6875,5.5894139639531994,6875,A,7,,50.75551764685552,9.616856764214107
DE-ST-038041,51.3995374066116,11.726249863962533,3928,2.302493281691144,3928,A,38,,51.405769024671876,11.694596325408227
DE-ST-014090,52.05949480213864,11.586958935837226,3909,0.7308977274715722,3909,A,14,,52.05751352854159,11.597152215303014
DE-SL-000004,49.50522,6.991883,177,3.3498878693141476,177,A,1,,49.476400963293436,6.978369514450461
DE-MV-200006,53.852142,11.376736,1707,7.570281935876274,1707,B,106,,53.791964176210676,11.43067191078012
DE-BB-444902,51.45804,13.85262,4111,17.848808777977656,4111,A,13,,51.3199754152486,13.721409475495538
DE-BY-000241,48.309795,10.096674,9230,0.7643485467088504,9230,A,7,,48.315969272741434,10.092130824131718
DE-ST-002040,52.198466572306586,11.24633806652496,3825,4.005734739331299,3825,B,1,,52.22310326192466,11.203445319589775
DE-BB-364802,52.322346,13.70563,3602,12.729608379920334,3602,A,10,,52.42549041539746,13.786985249722246
DE-HE-670004,49.894363,8.543173,6935,0.7278789607569454,6935,A,67,,49.88976232448908,8.550401085508135
DE-NW-000043,51.265343,7.244723,5172,3.7929132795677534,5172,A,1,,51.297712430169504,7.261922768703612
DE-RP-000086,50.58144,7.059737,7149,0.8791814516422144,7149,A,61,,50.5779998208877,7.070947980336304
DE-NI-262704,53.33083,10.268829,3442,0.5304447359757133,3442,A,39,,53.332851471032846,10.261593453836849
DE-HE-700020,50.711758,9.661786,6875,5.803023795473945,6875,A,7,,50.75551764685552,9.616856764214107
DE-BY-008679,48.259357,12.187455,9070,1.626003499234721,9070,A,94,,48.25256959056603,12.206908655115733
DE-BB-364101,52.33815,12.645404,3592,2.0452836638161087,3592,A,2,,52.34620401045756,12.618336715041085
DE-NI-301601,52.91386,8.426543,3455,3.645538903142127,3455,A,1,,52.921227813114754,8.479525393511027
DE-NW-007419,51.499203,8.986194,5136,7.608045248569181,5136,A,44,,51.53444483613307,8.89195025381108
DE-MV-001350,53.22651,11.588572,1616,10.59161865616035,1616,A,14,,53.31456961280483,11.52785339000258
DE-BW-081100,48.80881,9.047866,8088,4.872010652574072,8088,A,81,,48.83732203653371,9.098396889344295
DE-TH-004201,50.992588,10.44575,4364,2.797270280377772,4364,A,4,,50.98103259904439,10.481247150216456
DE-BY-000378,48.68086,11.500386,9554,5.544643661526357,9554,A,9,,48.72773130141623,11.474603544811005
DE-NI-262702,53.34586,10.170879,3442,6.19395607031032,3442,A,39,,53.332851471032846,10.261593453836849
DE-NI-291504,53.045452,8.220656,3450,6.196219698256938,3450,A,29,,52.99122050901764,8.199361438903175
DE-MV-240018,53.494713,11.125861,1612,14.718790978039339,1612,A,24,,53.46328782034,11.341927267778896
DE-NW-000074,51.723843,7.979269,5175,2.6716007616726625,5175,A,2,,51.74622796181997,7.993361999742605
DE-BY-000373,48.951084,11.429694,9061,13.255508355191214,9061,A,9,,49.05120448568777,11.331064246168886
DE-TH-038011,51.408287,10.180752,4442,10.509833982663048,4442,B,247,,51.45207533762885,10.315100460872596
DE-RP-000149,49.469425,7.438487,7460,8.225597959929862,7460,A,62,,49.421340576054234,7.524948471269801
DE-HB-000004,53.023113,8.827308,2410,1.33804470553761,2410,A,1,,53.023571240826726,8.807316665134515
DE-NW-000202,50.783173,6.17659,5020,1.0024206729908145,5020,A,44,,50.774163395131815,6.177081947269476
DE-BY-000184,50.34745,9.7523,6878,14.555415217355733,6878,A,7,,50.475770621447985,9.711725337736762
DE-SH-024101,53.567875,10.303021,1172,5.7800578951243144,1172,A,24,,53.557761697090505,10.217174195079965
DE-BW-081015,49.628407,9.728854,8801,8.78791722357974,8801,B,27,,49.61970566878753,9.60759580453876
DE-BY-000226,49.48562,10.213594,9533,2.13346382181095,9533,A,7,,49.50172513088034,10.197538621492951
DE-MV-240001,53.511044,10.852951,1110,7.8195425261397675,1110,A,24,,53.535002028336905,10.741738467287991
DE-BW-081130,48.324627,8.646805,8082,7.938192123937768,8082,A,81,,48.37926205855225,8.71595099186037
DE-NW-000049,50.74181,6.799866,5060,2.328698748320855,5060,A,1,,50.7595521126614,6.817452217797654
DE-BW-008040,48.69372,9.302803,8075,1.955717839224586,8075,A,8,,48.684280577246334,9.325283664726046
DE-BY-000180,49.566444,12.240768,9088,6.2693655207186305,9088,A,6,,49.52588335474992,12.180409304481918
DE-NW-000010,52.17001,7.761025,5118,1.7430081881196067,5118,A,1,,52.158330302427835,7.743981434673583
DE-BW-081110,48.524956,8.88531,8081,2.4145186054304,8081,A,81,,48.54652013498966,8.8891594642858
DE-NW-000084,51.5803,7.179254,5122,1.3273556602814611,5122,A,2,,51.57624496306329,7.161187507782964
DE-NW-000223,51.58243,8.278475,5110,16.434409728699002,5110,A,44,,51.545876525680406,8.04810533093228
DE-NW-000073,51.723858,7.981132,5175,2.6261374441706034,5175,A,2,,51.74622796181997,7.993361999742605
DE-BY-000439,49.076115,12.098739,9049,4.455281614659326,9049,A,93,,49.03669375895078,12.087803907286292
DE-NW-000212,51.58895,8.647634,5351,16.591716898374713,5351,B,68,,51.63634730070144,8.875477058537117
DE-HE-300003,50.301254,8.236501,6206,1.8131394805708898,6206,B,8,,50.3142012434317,8.252021258780735
DE-BY-000235,48.43506,10.106083,8061,7.187857315850222,8061,A,7,,48.49816485221331,10.084949900047489
DE-HE-450015,50.620777,8.362965,6838,0.5623563690364217,6838,A,45,,50.623624191104135,8.356376749667294
